"Country","Code","Year","Death_earthquake","Death_total"
"Nepal","NPL",1992,0,205067.356631979
"Nepal","NPL",1993,0,202675.977951961
"Nepal","NPL",1994,0,196576.821489173
"Nepal","NPL",1995,0,192354.167157125
"Nepal","NPL",1996,0,187356.328828047
"Nepal","NPL",1997,0,181577.186255194
"Nepal","NPL",1998,0,177334.23296301
"Nepal","NPL",1999,0,172570.551199368
"Nepal","NPL",2000,0,168475.58831659
"Nepal","NPL",2001,0,164843.317413287
"Nepal","NPL",2002,0,166922.505938768
"Nepal","NPL",2003,0,161689.835724478
"Nepal","NPL",2004,0,162342.51860637
"Nepal","NPL",2005,0,161181.346088641
"Nepal","NPL",2006,0,161493.054303598
"Nepal","NPL",2007,0,162778.424640493
"Nepal","NPL",2008,0,164217.643248864
"Nepal","NPL",2009,0,165701.765509667
"Nepal","NPL",2010,0,167540.815165842
"Nepal","NPL",2011,0,170431.007184671
"Nepal","NPL",2012,0,172500.285670858
"Nepal","NPL",2013,0,174361.147085233
"Nepal","NPL",2014,0,175994.608834456
"Nepal","NPL",2015,8317,187498.536207955
"Nepal","NPL",2016,1,180617.199045162
"Nepal","NPL",2017,1,182751.436077825
"Netherlands","NLD",1990,0,128274.417029101
"Netherlands","NLD",1991,0,129310.519739108
"Netherlands","NLD",1992,1,130619.903585353
"Netherlands","NLD",1993,0,135554.638552922
"Netherlands","NLD",1994,0,134179.995380561
"Netherlands","NLD",1995,0,134813.015583929
"Netherlands","NLD",1996,0,136891.68904528
"Netherlands","NLD",1997,0,136164.613888298
"Netherlands","NLD",1998,0,136698.182642123
"Netherlands","NLD",1999,0,139806.811647254
"Netherlands","NLD",2000,0,140391.135139441
"Netherlands","NLD",2001,0,140690.658423035
"Netherlands","NLD",2002,0,141429.796974493
"Netherlands","NLD",2003,0,141118.116990529
"Netherlands","NLD",2004,0,137643.310398248
"Netherlands","NLD",2005,0,135443.683462158
"Netherlands","NLD",2006,0,134403.083945111
"Netherlands","NLD",2007,0,133070.099281379
"Netherlands","NLD",2008,0,134896.136065361
"Netherlands","NLD",2009,0,134468.701358714
"Netherlands","NLD",2010,0,135214.155236767
"Netherlands","NLD",2011,0,137123.212878666
"Netherlands","NLD",2012,0,139743.281066181
"Netherlands","NLD",2013,0,140126.458779087
"Netherlands","NLD",2014,0,140033.900643347
"Netherlands","NLD",2015,0,144495.587129893
"Netherlands","NLD",2016,0,148885.061319405
"Netherlands","NLD",2017,0,152061.640525631
"New Zealand","NZL",1990,0,26719.1529477725
"New Zealand","NZL",1991,0,26490.328814287
"New Zealand","NZL",1992,0,26969.3855618011
"New Zealand","NZL",1993,0,27295.8324346573
"New Zealand","NZL",1994,0,26946.7398501259
"New Zealand","NZL",1995,0,28143.0235576341
"New Zealand","NZL",1996,0,28108.846180751
"New Zealand","NZL",1997,0,27710.0251767289
"New Zealand","NZL",1998,0,26978.1488912267
"New Zealand","NZL",1999,0,27672.3517204649
"New Zealand","NZL",2000,0,27224.8158086993
"New Zealand","NZL",2001,0,27667.6091424833
"New Zealand","NZL",2002,0,28227.8797193341
"New Zealand","NZL",2003,0,28335.8331226316
"New Zealand","NZL",2004,1,28198.0413315788
"New Zealand","NZL",2005,0,27862.1950890889
"New Zealand","NZL",2006,0,28118.9709391647
"New Zealand","NZL",2007,1,28717.0528410171
"New Zealand","NZL",2008,0,29097.125079653
"New Zealand","NZL",2009,0,29117.734878676
"New Zealand","NZL",2010,0,29161.6205528191
"New Zealand","NZL",2011,182,30123.6902115036
"New Zealand","NZL",2012,0,30137.729850325
"New Zealand","NZL",2013,0,30129.3531323461
"New Zealand","NZL",2014,0,30906.9704392045
"New Zealand","NZL",2015,0,31275.6868809444
"New Zealand","NZL",2016,2,31819.7486641038
"New Zealand","NZL",2017,0,32621.4429533815
"Nicaragua","NIC",1990,0,19475.7018764272
"Nicaragua","NIC",1991,0,19829.6490764456
"Nicaragua","NIC",1992,170,19718.7207669594
"Nicaragua","NIC",1993,0,19853.8178654275
"Nicaragua","NIC",1994,0,19715.759654664
"Nicaragua","NIC",1995,0,19915.400023637
"Nicaragua","NIC",1996,0,19799.2403523584
"Nicaragua","NIC",1997,0,19307.8691578439
"Nicaragua","NIC",1998,0,19957.0202583188
"Nicaragua","NIC",1999,0,19198.7577136468
"Nicaragua","NIC",2000,7,19113.8800766714
"Nicaragua","NIC",2001,0,19490.3608691799
"Nicaragua","NIC",2002,0,19854.4452570328
"Nicaragua","NIC",2003,0,20153.2542510321
"Nicaragua","NIC",2004,0,20333.9132214373
"Nicaragua","NIC",2005,0,20654.1941734296
"Nicaragua","NIC",2006,0,20203.8702558708
"Nicaragua","NIC",2007,0,20532.4474926909
"Nicaragua","NIC",2008,0,20660.8772990093
"Nicaragua","NIC",2009,0,20759.6875764575
"Nicaragua","NIC",2010,0,20610.2305552
"Nicaragua","NIC",2011,0,21198.977198976
"Nicaragua","NIC",2012,0,21828.1677143928
"Nicaragua","NIC",2013,0,22516.5068621497
"Nicaragua","NIC",2014,2,23508.9528605488
"Nicaragua","NIC",2015,0,23052.9060104406
"Nicaragua","NIC",2016,0,22982.0692604819
"Nicaragua","NIC",2017,0,23173.6794618568
"Pakistan","PAK",1990,11,1145229.59821157
"Pakistan","PAK",1991,0,1173848.95217352
"Pakistan","PAK",1992,10,1192263.90053802
"Pakistan","PAK",1993,0,1204442.96505838
"Pakistan","PAK",1994,0,1218859.3999813
"Pakistan","PAK",1995,0,1246949.07528338
"Pakistan","PAK",1996,0,1257898.37671694
"Pakistan","PAK",1997,60,1273626.61257368
"Pakistan","PAK",1998,0,1279318.16027535
"Pakistan","PAK",1999,0,1285287.58301954
"Pakistan","PAK",2000,0,1289006.92852072
"Pakistan","PAK",2001,0,1294974.68144207
"Pakistan","PAK",2002,30,1304168.65519565
"Pakistan","PAK",2003,0,1316431.06070086
"Pakistan","PAK",2004,25,1326585.7286224
"Pakistan","PAK",2005,76213,1414019.84516945
"Pakistan","PAK",2006,1,1345364.12642714
"Pakistan","PAK",2007,1,1344987.09879758
"Pakistan","PAK",2008,166,1357197.3760274
"Pakistan","PAK",2009,0,1362222.56826099
"Pakistan","PAK",2010,1,1369862.01596513
"Pakistan","PAK",2011,3,1368166.03692541
"Pakistan","PAK",2012,0,1377395.933846
"Pakistan","PAK",2013,847,1385257.06001978
"Pakistan","PAK",2014,2,1410772.61086993
"Pakistan","PAK",2015,3,1405421.01558994
"Pakistan","PAK",2016,1,1409716.23966269
"Pakistan","PAK",2017,0,1416037.44167308
"Panama","PAN",1990,0,10114.1772653345
"Panama","PAN",1991,0,10362.7346971181
"Panama","PAN",1992,0,10793.9807963216
"Panama","PAN",1993,0,11233.8366146451
"Panama","PAN",1994,0,11467.5091122287
"Panama","PAN",1995,0,11802.9965691847
"Panama","PAN",1996,0,11927.3890480738
"Panama","PAN",1997,0,12500.8314376885
"Panama","PAN",1998,0,12560.089081846
"Panama","PAN",1999,0,12372.5825721296
"Panama","PAN",2000,0,12416.0855689952
"Panama","PAN",2001,0,12588.603835068
"Panama","PAN",2002,0,12930.4507184326
"Panama","PAN",2003,2,13314.077701383
"Panama","PAN",2004,0,13540.356279643
"Panama","PAN",2005,0,13952.3564132547
"Panama","PAN",2006,0,14504.8782390035
"Panama","PAN",2007,0,14756.9083245512
"Panama","PAN",2008,0,15365.8318355002
"Panama","PAN",2009,0,15896.1951085935
"Panama","PAN",2010,0,16342.0170158254
"Panama","PAN",2011,0,16641.9830319737
"Panama","PAN",2012,0,17224.7514061113
"Panama","PAN",2013,0,17715.9471853533
"Panama","PAN",2014,0,18007.6099732906
"Panama","PAN",2015,0,18191.6620979064
"Panama","PAN",2016,0,18576.1802028701
"Panama","PAN",2017,0,18978.5103806456
"Papua New Guinea","PNG",1990,0,45471.9535915856
"Papua New Guinea","PNG",1991,0,46711.7055418908
"Papua New Guinea","PNG",1992,0,47269.023231242
"Papua New Guinea","PNG",1993,60,47866.614269269
"Papua New Guinea","PNG",1994,0,48480.1180029022
"Papua New Guinea","PNG",1995,0,49256.0063554001
"Papua New Guinea","PNG",1996,0,50092.8133273451
"Papua New Guinea","PNG",1997,0,51204.1599957983
"Papua New Guinea","PNG",1998,1636,54786.9606964404
"Papua New Guinea","PNG",1999,0,54277.7120966661
"Papua New Guinea","PNG",2000,2,56053.0313929563
"Papua New Guinea","PNG",2001,0,58168.1862392462
"Papua New Guinea","PNG",2002,5,60465.5606358155
"Papua New Guinea","PNG",2003,0,62962.0218277134
"Papua New Guinea","PNG",2004,0,65251.6371387322
"Papua New Guinea","PNG",2005,0,67437.4561415437
"Papua New Guinea","PNG",2006,0,69632.988886503
"Papua New Guinea","PNG",2007,0,71652.8265537407
"Papua New Guinea","PNG",2008,0,73235.0601856954
"Papua New Guinea","PNG",2009,0,74944.8954327844
"Papua New Guinea","PNG",2010,0,76358.308105629
"Papua New Guinea","PNG",2011,0,77592.5938986283
"Papua New Guinea","PNG",2012,0,79194.9627495717
"Papua New Guinea","PNG",2013,0,79991.1225673723
"Papua New Guinea","PNG",2014,1,80955.9656554002
"Papua New Guinea","PNG",2015,0,82049.740826632
"Papua New Guinea","PNG",2016,0,83360.2718915391
"Papua New Guinea","PNG",2017,2,84869.3319477284
"Peru","PER",1990,201,137599.486766733
"Peru","PER",1991,145,137441.284452789
"Peru","PER",1992,0,140579.254200624
"Peru","PER",1993,0,139751.866406377
"Peru","PER",1994,0,136393.853817624
"Peru","PER",1995,0,136633.261754669
"Peru","PER",1996,26,132872.274380798
"Peru","PER",1997,0,130484.732667107
"Peru","PER",1998,0,129083.570416906
"Peru","PER",1999,1,122570.361636983
"Peru","PER",2000,0,120893.476295813
"Peru","PER",2001,108,117192.84946512
"Peru","PER",2002,0,117594.119971721
"Peru","PER",2003,0,121494.14860271
"Peru","PER",2004,0,122024.771822114
"Peru","PER",2005,5,121922.424878277
"Peru","PER",2006,0,120005.569347284
"Peru","PER",2007,514,120367.266679027
"Peru","PER",2008,1,124071.330819792
"Peru","PER",2009,0,133670.067871794
"Peru","PER",2010,0,137167.828802581
"Peru","PER",2011,1,137215.157357191
"Peru","PER",2012,0,137816.06417357
"Peru","PER",2013,0,137946.375966807
"Peru","PER",2014,8,136666.640809724
"Peru","PER",2015,0,135680.668484689
"Peru","PER",2016,5,138194.35036755
"Peru","PER",2017,2,141758.556124716
"Philippines","PHL",1990,2417,386175.686975177
"Philippines","PHL",1991,800,379628.000219297
"Philippines","PHL",1992,0,387456.78453764
"Philippines","PHL",1993,0,390670.296798938
"Philippines","PHL",1994,81,392208.172841552
"Philippines","PHL",1995,0,399738.978052331
"Philippines","PHL",1996,0,402089.091853899
"Philippines","PHL",1997,0,411178.189206764
"Philippines","PHL",1998,0,419929.860099408
"Philippines","PHL",1999,5,428467.592594469
"Philippines","PHL",2000,0,447515.847593256
"Philippines","PHL",2001,0,463015.220445471
"Philippines","PHL",2002,15,477630.39257471
"Philippines","PHL",2003,1,488695.0951072
"Philippines","PHL",2004,0,500476.557333026
"Philippines","PHL",2005,0,516803.344889215
"Philippines","PHL",2006,0,533160.438985863
"Philippines","PHL",2007,1,540537.054819634
"Philippines","PHL",2008,0,556294.435593199
"Philippines","PHL",2009,0,574978.063655361
"Philippines","PHL",2010,0,584423.676491577
"Philippines","PHL",2011,0,597432.782325208
"Philippines","PHL",2012,52,611349.164944463
"Philippines","PHL",2013,222,630018.178577073
"Philippines","PHL",2014,0,637192.903168798
"Philippines","PHL",2015,1,659816.498669236
"Philippines","PHL",2016,0,662220.984778878
"Philippines","PHL",2017,14,666558.950705576
"Poland","POL",1990,0,388628.151410677
"Poland","POL",1991,0,403196.134840908
"Poland","POL",1992,0,395949.624921696
"Poland","POL",1993,0,384909.861925909
"Poland","POL",1994,0,385401.744218106
"Poland","POL",1995,0,388217.000747189
"Poland","POL",1996,0,381612.918782306
"Poland","POL",1997,0,381562.175592494
"Poland","POL",1998,0,376563.867894111
"Poland","POL",1999,0,382003.638444334
"Poland","POL",2000,0,370315.862333742
"Poland","POL",2001,0,365528.014670995
"Poland","POL",2002,0,362578.241089529
"Poland","POL",2003,0,362931.161641297
"Poland","POL",2004,0,366126.704241589
"Poland","POL",2005,0,368277.044421886
"Poland","POL",2006,0,371691.243057028
"Poland","POL",2007,0,377172.500483004
"Poland","POL",2008,0,378982.084390367
"Poland","POL",2009,0,381184.37789283
"Poland","POL",2010,0,375095.302233383
"Poland","POL",2011,0,376822.62001575
"Poland","POL",2012,0,384240.810234744
"Poland","POL",2013,0,384803.74366699
"Poland","POL",2014,0,380734.761771074
"Poland","POL",2015,0,392401.808535106
"Poland","POL",2016,8,392709.653106968
"Poland","POL",2017,0,394350.871190564
"Portugal","PRT",1990,0,101232.339152784
"Portugal","PRT",1991,0,103560.614442977
"Portugal","PRT",1992,0,102804.765769717
"Portugal","PRT",1993,0,104758.456440717
"Portugal","PRT",1994,0,100222.217022289
"Portugal","PRT",1995,0,103101.886351822
"Portugal","PRT",1996,0,106016.362823117
"Portugal","PRT",1997,0,105824.881924728
"Portugal","PRT",1998,0,105784.093463099
"Portugal","PRT",1999,0,106171.369526407
"Portugal","PRT",2000,0,104853.312255271
"Portugal","PRT",2001,0,105223.718845505
"Portugal","PRT",2002,0,106285.754517996
"Portugal","PRT",2003,0,107214.162569255
"Portugal","PRT",2004,0,102534.144092902
"Portugal","PRT",2005,0,101282.106021134
"Portugal","PRT",2006,0,101488.189050249
"Portugal","PRT",2007,0,103932.62771453
"Portugal","PRT",2008,0,104826.673397677
"Portugal","PRT",2009,0,105770.389336304
"Portugal","PRT",2010,0,105963.157469906
"Portugal","PRT",2011,0,105759.226007177
"Portugal","PRT",2012,0,106835.695140402
"Portugal","PRT",2013,0,107019.150831318
"Portugal","PRT",2014,0,106951.050233734
"Portugal","PRT",2015,0,106788.41764248
"Portugal","PRT",2016,0,110566.59850077
"Portugal","PRT",2017,0,113754.217442239
"Romania","ROU",1990,14,248367.942068496
"Romania","ROU",1991,2,249603.844051252
"Romania","ROU",1992,0,261259.078738902
"Romania","ROU",1993,0,263397.832072414
"Romania","ROU",1994,0,265900.565031469
"Romania","ROU",1995,0,273978.682451649
"Romania","ROU",1996,0,282782.146017017
"Romania","ROU",1997,0,281439.691976781
"Romania","ROU",1998,0,270186.379211442
"Romania","ROU",1999,0,260578.025545592
"Romania","ROU",2000,0,255505.144293176
"Romania","ROU",2001,0,261355.864381152
"Romania","ROU",2002,0,267595.754565936
"Romania","ROU",2003,0,266376.368245715
"Romania","ROU",2004,0,259166.474296276
"Romania","ROU",2005,0,260482.979220921
"Romania","ROU",2006,0,256278.518810944
"Romania","ROU",2007,0,251745.788465362
"Romania","ROU",2008,0,254857.073235486
"Romania","ROU",2009,0,258139.43150619
"Romania","ROU",2010,0,258978.113011196
"Romania","ROU",2011,0,249520.744648702
"Romania","ROU",2012,0,252808.27144627
"Romania","ROU",2013,0,250914.432414398
"Romania","ROU",2014,0,255426.103114164
"Romania","ROU",2015,0,257285.800397683
"Romania","ROU",2016,0,258971.970350139
"Romania","ROU",2017,0,261100.997270866
"Rwanda","RWA",1990,0,112738.703820817
"Rwanda","RWA",1991,0,115336.831331883
"Rwanda","RWA",1992,0,120236.523335882
"Rwanda","RWA",1993,0,117551.914904459
"Rwanda","RWA",1994,0,606239.200256526
"Rwanda","RWA",1995,0,111566.429561767
"Rwanda","RWA",1996,0,116700.449458859
"Rwanda","RWA",1997,0,138861.843793084
"Rwanda","RWA",1998,0,137106.217990863
"Rwanda","RWA",1999,0,130403.029401352
"Rwanda","RWA",2000,0,125333.727159795
"Rwanda","RWA",2001,0,117249.994351277
"Rwanda","RWA",2002,1001,108441.488040193
"Rwanda","RWA",2003,0,100991.844965872
"Rwanda","RWA",2004,0,94376.6605164516
"Rwanda","RWA",2005,0,88443.9272254824
"Rwanda","RWA",2006,0,83396.9974771213
"Rwanda","RWA",2007,0,79284.6503898419
"Rwanda","RWA",2008,1,75481.9609179566
"Rwanda","RWA",2009,0,71911.2142708823
"Rwanda","RWA",2010,0,69333.9510011396
"Rwanda","RWA",2011,0,67761.9111640981
"Rwanda","RWA",2012,0,67283.4233959225
"Rwanda","RWA",2013,0,66687.4985996755
"Rwanda","RWA",2014,0,66719.5199126224
"Rwanda","RWA",2015,3,66963.4694171781
"Rwanda","RWA",2016,3,67668.9575483127
"Rwanda","RWA",2017,0,68229.7044612179
"Saint Lucia","LCA",1990,0,893.88639484793
"Saint Lucia","LCA",1991,0,896.630750572464
"Saint Lucia","LCA",1992,0,903.999853160458
"Saint Lucia","LCA",1993,0,899.607424218133
"Saint Lucia","LCA",1994,0,913.474029017091
"Saint Lucia","LCA",1995,0,908.529416607905
"Saint Lucia","LCA",1996,0,911.634884025599
"Saint Lucia","LCA",1997,0,914.732988650943
"Saint Lucia","LCA",1998,0,907.77090735668
"Saint Lucia","LCA",1999,0,901.87544864016
"Saint Lucia","LCA",2000,0,901.75769234795
"Saint Lucia","LCA",2001,0,908.879301716249
"Saint Lucia","LCA",2002,0,946.404722781769
"Saint Lucia","LCA",2003,0,981.169174401608
"Saint Lucia","LCA",2004,0,1003.95472385211
"Saint Lucia","LCA",2005,0,1018.31645750197
"Saint Lucia","LCA",2006,0,1032.89067946633
"Saint Lucia","LCA",2007,0,1030.67712093982
"Saint Lucia","LCA",2008,0,1024.91708418273
"Saint Lucia","LCA",2009,0,1052.35998498533
"Saint Lucia","LCA",2010,0,1083.24023817684
"Saint Lucia","LCA",2011,0,1112.57526187808
"Saint Lucia","LCA",2012,0,1145.30562911745
"Saint Lucia","LCA",2013,0,1184.77699873575
"Saint Lucia","LCA",2014,0,1217.82325398754
"Saint Lucia","LCA",2015,0,1254.31719077363
"Saint Lucia","LCA",2016,0,1290.40407951095
"Saint Lucia","LCA",2017,0,1329.66657500661
"Samoa","WSM",1990,0,776.51279416012
"Samoa","WSM",1991,0,789.232087984433
"Samoa","WSM",1992,0,784.941548932308
"Samoa","WSM",1993,0,792.791588851894
"Samoa","WSM",1994,0,806.135541088409
"Samoa","WSM",1995,0,817.470158072939
"Samoa","WSM",1996,0,832.612485973108
"Samoa","WSM",1997,0,837.750042018747
"Samoa","WSM",1998,0,843.041602186784
"Samoa","WSM",1999,0,854.953095834255
"Samoa","WSM",2000,0,865.03383837959
"Samoa","WSM",2001,0,874.806531367646
"Samoa","WSM",2002,0,883.569265711088
"Samoa","WSM",2003,0,895.341860268496
"Samoa","WSM",2004,0,908.172539011645
"Samoa","WSM",2005,0,927.821593141059
"Samoa","WSM",2006,0,936.013249956766
"Samoa","WSM",2007,0,956.645373003263
"Samoa","WSM",2008,0,968.117010567162
"Samoa","WSM",2009,192,1141.28683768564
"Samoa","WSM",2010,0,1007.38671510506
"Samoa","WSM",2011,0,1022.04881516541
"Samoa","WSM",2012,0,1048.21976506491
"Samoa","WSM",2013,0,1044.84581834778
"Samoa","WSM",2014,0,1055.34502301818
"Samoa","WSM",2015,0,1065.69644655115
"Samoa","WSM",2016,0,1075.05183976299
"Samoa","WSM",2017,0,1083.75201875037
"Serbia","SRB",1990,0,96631.3704738483
"Serbia","SRB",1991,0,91114.5129253978
"Serbia","SRB",1992,0,96947.4407642352
"Serbia","SRB",1993,0,99065.7659602447
"Serbia","SRB",1994,0,101329.240706758
"Serbia","SRB",1995,0,103835.585736644
"Serbia","SRB",1996,0,105227.299789959
"Serbia","SRB",1997,0,107382.90839437
"Serbia","SRB",1998,1,102773.768639093
"Serbia","SRB",1999,0,112902.626029323
"Serbia","SRB",2000,0,106547.948678041
"Serbia","SRB",2001,0,106721.595684846
"Serbia","SRB",2002,1,108865.852948247
"Serbia","SRB",2003,0,111827.980105886
"Serbia","SRB",2004,0,113392.801529517
"Serbia","SRB",2005,0,116661.516230684
"Serbia","SRB",2006,0,116778.593252491
"Serbia","SRB",2007,0,116065.941361616
"Serbia","SRB",2008,0,118206.018310282
"Serbia","SRB",2009,0,120332.371882893
"Serbia","SRB",2010,2,120276.265316253
"Serbia","SRB",2011,0,122989.964250919
"Serbia","SRB",2012,0,124576.127882625
"Serbia","SRB",2013,0,123309.442575531
"Serbia","SRB",2014,0,125057.454998496
"Serbia","SRB",2015,0,126723.249340034
"Serbia","SRB",2016,0,124269.323390786
"Serbia","SRB",2017,0,123685.101760399
"Slovenia","SVN",1990,0,18262.8239742451
"Slovenia","SVN",1991,0,18956.1704856731
"Slovenia","SVN",1992,0,19050.4583599479
"Slovenia","SVN",1993,0,19665.1810349905
"Slovenia","SVN",1994,0,19303.5050143642
"Slovenia","SVN",1995,0,18665.4329654578
"Slovenia","SVN",1996,0,18581.3556887161
"Slovenia","SVN",1997,0,18744.4303790494
"Slovenia","SVN",1998,0,18951.9597296265
"Slovenia","SVN",1999,0,18890.9258350008
"Slovenia","SVN",2000,0,18572.1550739235
"Slovenia","SVN",2001,0,18674.3494837802
"Slovenia","SVN",2002,0,18650.4583492651
"Slovenia","SVN",2003,0,19146.7265750371
"Slovenia","SVN",2004,1,18800.0281197506
"Slovenia","SVN",2005,0,18310.2705611777
"Slovenia","SVN",2006,0,18324.3923692027
"Slovenia","SVN",2007,0,18484.591103103
"Slovenia","SVN",2008,0,18486.7213842569
"Slovenia","SVN",2009,0,18488.6885596263
"Slovenia","SVN",2010,0,18514.4858940167
"Slovenia","SVN",2011,0,18506.6961286451
"Slovenia","SVN",2012,0,19019.6573245023
"Slovenia","SVN",2013,0,19175.6827506474
"Slovenia","SVN",2014,0,18597.4688915024
"Slovenia","SVN",2015,0,19294.2551503003
"Slovenia","SVN",2016,0,19442.3866710364
"Slovenia","SVN",2017,0,19903.9561820043
"Solomon Islands","SLB",1990,0,2544.15696787812
"Solomon Islands","SLB",1991,0,2639.06805333327
"Solomon Islands","SLB",1992,0,2659.040204727
"Solomon Islands","SLB",1993,0,2711.8397139729
"Solomon Islands","SLB",1994,0,2755.23200498957
"Solomon Islands","SLB",1995,0,2796.41087550224
"Solomon Islands","SLB",1996,0,2846.13901174843
"Solomon Islands","SLB",1997,0,2903.03619444168
"Solomon Islands","SLB",1998,0,2963.88920849025
"Solomon Islands","SLB",1999,0,3043.60110574626
"Solomon Islands","SLB",2000,0,3139.17449785088
"Solomon Islands","SLB",2001,0,3200.10487806588
"Solomon Islands","SLB",2002,0,3292.95930129281
"Solomon Islands","SLB",2003,0,3379.07254179606
"Solomon Islands","SLB",2004,0,3462.55903267179
"Solomon Islands","SLB",2005,0,3535.5792383689
"Solomon Islands","SLB",2006,0,3595.23224436742
"Solomon Islands","SLB",2007,52,3698.04158324539
"Solomon Islands","SLB",2008,0,3690.00234939553
"Solomon Islands","SLB",2009,0,3762.6365106168
"Solomon Islands","SLB",2010,0,3787.21336577055
"Solomon Islands","SLB",2011,0,3816.18323089134
"Solomon Islands","SLB",2012,0,3854.68814572964
"Solomon Islands","SLB",2013,10,3910.42794328346
"Solomon Islands","SLB",2014,0,4003.00691522686
"Solomon Islands","SLB",2015,0,4016.86023237309
"Solomon Islands","SLB",2016,1,4065.6903352573
"Solomon Islands","SLB",2017,0,4131.79357201424
"South Africa","ZAF",1990,12,280063.80024795
"South Africa","ZAF",1991,0,283735.856851848
"South Africa","ZAF",1992,0,295705.225703738
"South Africa","ZAF",1993,0,297090.752450547
"South Africa","ZAF",1994,0,315469.07191606
"South Africa","ZAF",1995,0,329908.027775787
"South Africa","ZAF",1996,0,369744.491364602
"South Africa","ZAF",1997,15,420073.349394489
"South Africa","ZAF",1998,0,461296.849103022
"South Africa","ZAF",1999,0,504682.02754422
"South Africa","ZAF",2000,0,567546.096750808
"South Africa","ZAF",2001,0,597211.607261401
"South Africa","ZAF",2002,0,640688.267330519
"South Africa","ZAF",2003,0,681513.483296017
"South Africa","ZAF",2004,0,711444.338572422
"South Africa","ZAF",2005,2,733643.943792588
"South Africa","ZAF",2006,0,749717.201921325
"South Africa","ZAF",2007,0,746324.615513589
"South Africa","ZAF",2008,0,735246.25000287
"South Africa","ZAF",2009,2,712443.096407292
"South Africa","ZAF",2010,0,675540.973155396
"South Africa","ZAF",2011,0,633305.080818256
"South Africa","ZAF",2012,0,598072.946370026
"South Africa","ZAF",2013,0,564048.292840258
"South Africa","ZAF",2014,1,537885.330270608
"South Africa","ZAF",2015,0,526744.573602512
"South Africa","ZAF",2016,0,513395.272835132
"South Africa","ZAF",2017,0,475367.458044884
"South Korea","KOR",1990,0,237313.431662771
"South Korea","KOR",1991,0,239425.510995798
"South Korea","KOR",1992,0,235325.362360635
"South Korea","KOR",1993,0,235747.981305366
"South Korea","KOR",1994,0,239716.514583935
"South Korea","KOR",1995,0,238684.860848701
"South Korea","KOR",1996,0,237541.679362509
"South Korea","KOR",1997,0,238701.893869099
"South Korea","KOR",1998,0,241521.06521685
"South Korea","KOR",1999,0,243555.107629698
"South Korea","KOR",2000,0,244491.428553625
"South Korea","KOR",2001,0,241756.113766765
"South Korea","KOR",2002,0,242587.584025184
"South Korea","KOR",2003,0,243850.93495715
"South Korea","KOR",2004,0,242694.777441352
"South Korea","KOR",2005,0,241711.625164063
"South Korea","KOR",2006,0,240885.356921832
"South Korea","KOR",2007,0,243297.108320313
"South Korea","KOR",2008,0,245755.000771583
"South Korea","KOR",2009,0,249551.858959938
"South Korea","KOR",2010,0,256111.4732949
"South Korea","KOR",2011,0,262328.267622573
"South Korea","KOR",2012,0,268951.566522033
"South Korea","KOR",2013,0,270602.560222536
"South Korea","KOR",2014,0,273267.506466237
"South Korea","KOR",2015,0,279788.204694528
"South Korea","KOR",2016,1,286768.792050923
"South Korea","KOR",2017,0,299614.948093135
"Spain","ESP",1990,0,331609.675118834
"Spain","ESP",1991,0,337117.5055844
"Spain","ESP",1992,0,334498.854948838
"Spain","ESP",1993,0,337375.797433881
"Spain","ESP",1994,0,340891.510800261
"Spain","ESP",1995,0,348089.679424668
"Spain","ESP",1996,0,353749.635844499
"Spain","ESP",1997,0,351013.512898111
"Spain","ESP",1998,0,359210.929640437
"Spain","ESP",1999,0,370223.274906265
"Spain","ESP",2000,0,363166.097710098
"Spain","ESP",2001,0,365744.836976885
"Spain","ESP",2002,0,372196.233311901
"Spain","ESP",2003,0,387760.682368277
"Spain","ESP",2004,0,380097.497844847
"Spain","ESP",2005,0,383110.531697173
"Spain","ESP",2006,0,380131.059705509
"Spain","ESP",2007,0,386488.966016515
"Spain","ESP",2008,0,389890.76815793
"Spain","ESP",2009,0,386925.867340825
"Spain","ESP",2010,0,385765.612625869
"Spain","ESP",2011,10,393492.088770217
"Spain","ESP",2012,0,397794.314282775
"Spain","ESP",2013,0,396432.469005679
"Spain","ESP",2014,0,401847.14487904
"Spain","ESP",2015,0,416546.843107215
"Spain","ESP",2016,0,414293.337889647
"Spain","ESP",2017,0,416519.724662417
"Sudan","SDN",1990,31,241998.047208209
"Sudan","SDN",1991,0,240633.575213323
"Sudan","SDN",1992,0,242414.153058222
"Sudan","SDN",1993,2,244575.161365509
"Sudan","SDN",1994,0,240403.591543004
"Sudan","SDN",1995,0,240496.802027186
"Sudan","SDN",1996,0,240415.739850624
"Sudan","SDN",1997,0,242904.422457025
"Sudan","SDN",1998,0,243184.797989882
"Sudan","SDN",1999,0,240230.1476759
"Sudan","SDN",2000,0,238631.358238474
"Sudan","SDN",2001,0,237978.437891094
"Sudan","SDN",2002,0,240264.105412822
"Sudan","SDN",2003,0,240473.958095055
"Sudan","SDN",2004,0,243728.966062246
"Sudan","SDN",2005,0,230906.066051748
"Sudan","SDN",2006,0,229923.157860794
"Sudan","SDN",2007,0,228508.688244786
"Sudan","SDN",2008,0,226780.691327403
"Sudan","SDN",2009,0,226524.196458609
"Sudan","SDN",2010,0,224236.578134927
"Sudan","SDN",2011,0,222282.550003351
"Sudan","SDN",2012,0,219179.85749238
"Sudan","SDN",2013,0,217506.78496773
"Sudan","SDN",2014,0,215108.954535084
